"gid"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"geom"|"distanza_minima"|"comune_ist"|"comune_nom"
"11582"|"slot"|"EA680126569A"|"SALUZZO (CN)"|"VIA TORINO 61/63, SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000003CA82A043717417BF22DEB2CDD5241"|"500"|"004203"|"Saluzzo"
"11583"|"slot"|"EA680144966A"|"SALUZZO (CN)"|"PIAZZA XX SETTEMBRE 14, SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C05C2CD977371741AB2EDC79FFDC5241"|"500"|"004203"|"Saluzzo"
"11584"|"slot"|"EA190162698H"|"BORGO SAN DALMAZZO (CN)"|"CORSO BARALE 11/A, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000096EFB7E6A12A1741BD0D8DB0DBBA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11585"|"slot"|"EA680104571A"|"SALUZZO (CN)"|"CORSO ITALIA 106, SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006C1CBB49143517411681CB03E0DC5241"|"500"|"004203"|"Saluzzo"
"11586"|"slot"|"EA680063706A"|"CERVASCA (CN)"|"VIA DON GIOVANNI BODINO 10, CERVASCA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DA09FA70BC2D17417C05254F40C15241"|"300"|"004064"|"Cervasca"
"11587"|"slot"|"EA680022643S"|"SALUZZO (CN)"|"CORSO ITALIA 76, SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F2BD1A9A5E36174131EFC728D3DC5241"|"500"|"004203"|"Saluzzo"
"11588"|"slot"|"EA680070939H"|"BORGO SAN DALMAZZO (CN)"|"VIA BERGIA 17, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008C64458B9E2817419E950B73A9BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11589"|"slot"|"EA680041413A"|"BORGO SAN DALMAZZO (CN)"|"VIA GUGLIELMO MARCONI 2, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000086349255602917416D25D48089BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11590"|"slot"|"EA190193038R"|"CUNEO (CN)"|"PIAZZA MARTIRI DELLA LIBERTA 4, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000070561FC2EF2917412645F8328BBA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11591"|"slot"|"EA680074925A"|"MANTA (CN)"|"STRADA STATALE LAGHI DI AVIGLIANA 17, MANTA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005695EFDE4B3317418D698CE7CAD95241"|"300"|"004116"|"Manta"
"11592"|"slot"|"EA680009302S"|"BORGO SAN DALMAZZO (CN)"|"VIA ROMA 65, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001F78BC7450281741689DA8FB77BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11593"|"slot"|"EA680051258A"|"BORGO SAN DALMAZZO (CN)"|"VIA ROMA 61, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000339FA4FB7128174190C7FAFF76BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11594"|"slot"|"EA680045022A"|"SALUZZO (CN)"|"CORSO PIEMONTE 41, SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000CAAC7ED6A5321741A0F7D691E3DC5241"|"500"|"004203"|"Saluzzo"
"11595"|"slot"|"EA680040851X"|"MANTA (CN)"|"VIA ROMA 46, MANTA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BCF973FCAA311741FF93C16179D95241"|"300"|"004116"|"Manta"
"11596"|"slot"|"EA680024467A"|"BORGO SAN DALMAZZO (CN)"|"CORSO NIZZA 11, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002802791CD5251741467419BE29BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11597"|"slot"|"EA680027217A"|"BORGO SAN DALMAZZO (CN)"|"VIA LOVERA 35, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B43B4D338B261741388CC541AEBA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11598"|"slot"|"EA680133225E"|"BORGO SAN DALMAZZO (CN)"|"VIA LOVERA 67, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000071120EFCBB271741E223AFA0BBBA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11599"|"slot"|"EA190013460R"|"AIRASCA (TO)"|"VIA ROMA PRESSO BAR IL COLIBRI' 53, AIRASCA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000060A31784203B1741F21A589B30FA5241"|"300"|"001002"|"Airasca"
"11600"|"slot"|"EA190195448B"|"COSTIGLIOLE SALUZZO (CN)"|"VIA VITTORIO VENETO 60, COSTIGLIOLE SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D8172E40112C17415ABD61660AD45241"|"300"|"004075"|"Costigliole Saluzzo"
"11601"|"slot"|"EA190133597J"|"VAL DELLA TORRE (TO)"|"VIA ASTRUA 9, VAL DELLA TORRE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FE33A947E73E17415E293663FD115341"|"300"|"001284"|"Val della Torre"
"11602"|"slot"|"EA680113197R"|"COSTIGLIOLE SALUZZO (CN)"|"VIA VITTORIO VENETO 90, COSTIGLIOLE SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001600EBE26E2C1741F1353603FAD35241"|"300"|"004075"|"Costigliole Saluzzo"
"11603"|"slot"|"EA680103080R"|"COSTIGLIOLE SALUZZO (CN)"|"VIA VITTORIO VENETO 126, COSTIGLIOLE SALUZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006EB44C56722D174147A6A527E5D35241"|"300"|"004075"|"Costigliole Saluzzo"
"11604"|"slot"|"EA680081756R"|"BUSCA (CN)"|"CORSO GIOVANNI XXIII 52, BUSCA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E670112EB7291741697370671BCE5241"|"500"|"004034"|"Busca"
"11605"|"slot"|"EA680068977S"|"BORGO SAN DALMAZZO (CN)"|"VIA NIZZA 33, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A8B3AAE2CB231741922AB6BB17BA5241"|"500"|"004025"|"Borgo San Dalmazzo"
"11606"|"slot"|"EA680039600A"|"BORGO SAN DALMAZZO (CN)"|"PIAZZA MARTIRI DELLA LIBERTA' 18, BORGO SAN DALMAZZO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005CD9BE6FB82317417DE00332FDB85241"|"300"|"004192"|"Roccavione"
"11607"|"slot"|"EA190176507A"|"AIRASCA (TO)"|"VIA ROMA 133, AIRASCA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FB5BF82528371741A4F9F9CA35FA5241"|"300"|"001002"|"Airasca"
"11608"|"slot"|"EA190164285R"|"ALPIGNANO (TO)"|"VIA MIGLIARONE 21/BIS, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005C799789E47417415E05BB363C0E5341"|"500"|"001008"|"Alpignano"
"11609"|"slot"|"EA190071240R"|"ORBASSANO (TO)"|"VIA FREJUS 49, ORBASSANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009A08E32F23721741B7D26F2FFA035341"|"500"|"001171"|"Orbassano"
"11610"|"slot"|"EA190122067Z"|"ORBASSANO (TO)"|"VIA MONTEGRAPPA 22/C, ORBASSANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000610EB1C93D7217412821296F05045341"|"500"|"001171"|"Orbassano"
"11611"|"slot"|"EA680045616R"|"CUNEO (CN)"|"CORSO GRAMSCI 38, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AE39DBCC085F1741BF0BAE89E8BF5241"|"500"|"004078"|"CUNEO"
"11612"|"slot"|"EA190076577S"|"ALPIGNANO (TO)"|"VIA CAVOUR 23, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003ABBDB64DD6F1741C32231DE170E5341"|"500"|"001008"|"Alpignano"
"11613"|"slot"|"EA680022834R"|"TORRE SAN GIORGIO (CN)"|"CIRCONVALLAZIONE GIOLITTI 7, TORRE SAN GIORGIO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001EE32273B1661741653CD4DABEE65241"|"300"|"004228"|"Torre San Giorgio"
"11614"|"slot"|"EA190011363A"|"ALPIGNANO (TO)"|"VIA DIAZ 39, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000510A5C16E6721741486BB158540D5341"|"500"|"001008"|"Alpignano"
"11615"|"slot"|"EA680025534A"|"CUNEO (CN)"|"CORSO FRANCIA 46, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C8B740A2325D1741A1D6F373FEBE5241"|"500"|"004078"|"CUNEO"
"11616"|"slot"|"EA190081153A"|"ALPIGNANO (TO)"|"VIA CAVOUR 123/8, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B7130350BD6E1741960D774E110E5341"|"500"|"001008"|"Alpignano"
"11617"|"slot"|"EA190179714R"|"ALPIGNANO (TO)"|"VIALE VITTORIA 28/30, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EEFAD8F38E6E174102C11ECE4D0D5341"|"500"|"001008"|"Alpignano"
"11618"|"slot"|"EA190037095S"|"ALPIGNANO (TO)"|"VIA PIAVE 4, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000056F62D3D8A6E1741D7D6456B3A0D5341"|"500"|"001008"|"Alpignano"
"11619"|"slot"|"EA190010743A"|"VOLVERA (TO)"|"STRADA ORBASSANO 75, VOLVERA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000012D891B7C86B1741BFBEF886FB005341"|"500"|"001315"|"Volvera"
"11620"|"slot"|"EA190146032R"|"ALPIGNANO (TO)"|"VIA CAVOUR 7, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA9B03D72F6E17412C70E670180E5341"|"500"|"001008"|"Alpignano"
"11621"|"slot"|"EA190048215A"|"ALPIGNANO (TO)"|"VIALE VITTORIA 41, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000ECB65DC0C6E1741B16F5664210D5341"|"500"|"001008"|"Alpignano"
"11622"|"slot"|"EA190007759S"|"ALPIGNANO (TO)"|"VIALE VITTORIA 34, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A5088125266E17417FFC3AEC3F0D5341"|"500"|"001008"|"Alpignano"
"11623"|"slot"|"EA190166664A"|"RIVALTA DI TORINO (TO)"|"VIA SALVADOR ALLENDE 16/18, RIVALTA DI TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000CDE4C5AB6F6C1741C2B0B399E0065341"|"500"|"001214"|"Rivalta di Torino"
"11624"|"slot"|"EA680077418A"|"CUNEO (CN)"|"CORSO FRANCIA 100, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000156175C2C6561741769CE64C7ABE5241"|"500"|"004078"|"CUNEO"
"11625"|"slot"|"EA680049778F"|"CUNEO (CN)"|"VIA CASCINA COLOMBARO 31, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000CE4F6DF03B57174173F556D69EBF5241"|"500"|"004078"|"CUNEO"
"11626"|"slot"|"EA190134581A"|"RIVALTA DI TORINO (TO)"|"VIA ALLENDE 10, RIVALTA DI TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FBC3D2FB076C1741A345224DDC065341"|"500"|"001214"|"Rivalta di Torino"
"11627"|"slot"|"EA190141687R"|"ALPIGNANO (TO)"|"VIA FONTAINE 1, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A569F8D7ED6D174190A331AF550D5341"|"500"|"001008"|"Alpignano"
"11628"|"slot"|"EA680038690R"|"BOVES (CN)"|"VIA SANTUARIO 133, BOVES (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000C98B4BDAA54174197E91F44C9BA5241"|"500"|"004028"|"Boves"
"11629"|"slot"|"EA190176236A"|"ALPIGNANO (TO)"|"VIA MAZZINI 23, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000087263230CF6C1741CB379C24ED0D5341"|"500"|"001008"|"Alpignano"
"11630"|"slot"|"EA680066808S"|"CUNEO (CN)"|"CORSO FRANCIA 106, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008518C352F1551741CB92FA6D6BBE5241"|"500"|"004078"|"CUNEO"
"11631"|"slot"|"EA190115648S"|"ALPIGNANO (TO)"|"VIA MAZZINI 47, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009EF694BBF76C174120B6A808B70D5341"|"500"|"001008"|"Alpignano"
"11632"|"slot"|"EA190192725K"|"CUNEO (CN)"|"PIAZZA PIAZZA DELLA REPUBLICA 8, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E6AEB355A95417418A31CF5A5DBE5241"|"500"|"004078"|"CUNEO"
"11633"|"slot"|"EA190193320K"|"CUNEO (CN)"|"VIA PIAZZA DELLA REPUBLICA 4, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EB6ACDBF0B5517416F7CBB9358BE5241"|"500"|"004078"|"CUNEO"
"11634"|"slot"|"EA680134739V"|"CUNEO (CN)"|"VIA ANTONIO CARLE 1B, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002415792D72561741D7BCB29161C15241"|"500"|"004078"|"CUNEO"
"11635"|"slot"|"EA680067846B"|"CUNEO (CN)"|"VIALE SAN SERENO 2, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000016E781A5A75517413B72771173BE5241"|"500"|"004078"|"CUNEO"
"11636"|"slot"|"EA190074811S"|"RIVOLI (TO)"|"VIA GOBETTI 6/B, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000006D1804B2A6A17418257AEDB9F0A5341"|"500"|"001219"|"Rivoli"
"11637"|"slot"|"EA190167094G"|"ALPIGNANO (TO)"|"VIA VAL DELLA TORRE 32/D, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000770D1EF9856B1741DD2B95415B0E5341"|"500"|"001008"|"Alpignano"
"11638"|"slot"|"EA190164833A"|"RIVOLI (TO)"|"VIA I MAGGIO 2/B, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008C74DDFA7B6A1741C66EE912BA0A5341"|"500"|"001219"|"Rivoli"
"11639"|"slot"|"EA190179298R"|"BOVES (CN)"|"VIALE GIOVANNI XXIII 26, BOVES (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A160234097531741CC155B85DCBA5241"|"500"|"004028"|"Boves"
"11640"|"slot"|"EA190120988A"|"BALANGERO (TO)"|"VIALE COPPERI 11, BALANGERO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D7457C61FD6E174122285F2C8E205341"|"300"|"001016"|"Balangero"
"11641"|"slot"|"EA190121396S"|"BALANGERO (TO)"|"VIA TORINO 32/A, BALANGERO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA1769A33E6F17414D5C72F2E8205341"|"300"|"001016"|"Balangero"
"11642"|"slot"|"EA190078535A"|"RIVOLI (TO)"|"VIA ALPIGNANO 169-C, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A633A55D48691741E84B98917D0C5341"|"500"|"001219"|"Rivoli"
"11643"|"slot"|"EA190043683A"|"RIVOLI (TO)"|"VIA NIZZA 5, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000028052B75246917411CEB5CDF3D0B5341"|"500"|"001219"|"Rivoli"
"11644"|"slot"|"EA190078549H"|"RIVOLI (TO)"|"VIALE NUVOLI 1/B, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000668FA4FD5E681741DB0E6B7E700B5341"|"500"|"001219"|"Rivoli"
"11645"|"slot"|"EA680009178R"|"CUNEO (CN)"|"VIA CASCINA COLOMBARO 26/A, CUNEO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F69E95E160521741F48ADDEE65BF5241"|"500"|"004078"|"CUNEO"
"11646"|"slot"|"EA190038973M"|"FIANO (TO)"|"VIA OTTAVIO BORLA 37 B, FIANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000036740F0A2A6D1741D53BE57DAD1A5341"|"300"|"001104"|"Fiano"
"11647"|"slot"|"EA190020413R"|"RIVOLI (TO)"|"CORSO XXV APRILE 49, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000017C4DE8D6D68174111D173A9550A5341"|"500"|"001219"|"Rivoli"
"11648"|"slot"|"EA190076733S"|"RIVOLI (TO)"|"VIA ALPIGNANO 115/C, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EE8C68117167174160C68F83300C5341"|"500"|"001219"|"Rivoli"
"11649"|"slot"|"EA190009743S"|"ALPIGNANO (TO)"|"VIA RIVOLI 14, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BC445F62B1671741FDE40C028A0C5341"|"500"|"001008"|"Alpignano"
"11650"|"slot"|"EA190009891R"|"RIVOLI (TO)"|"CORSO SUSA 60, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001A8A6F304168174113F662294A0B5341"|"500"|"001219"|"Rivoli"
"11651"|"slot"|"EA190009645S"|"RIVOLI (TO)"|"CORSO XXV APRILE 66, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007DC0EB9F0A68174102855B86540A5341"|"500"|"001219"|"Rivoli"
"11652"|"slot"|"EA190054212X"|"CAFASSE (TO)"|"PIAZZA VITTORIO VENETO 13, CAFASSE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A1FDF720816B1741FED9B770C71D5341"|"300"|"001046"|"Cafasse"
"11653"|"slot"|"EA190197617B"|"RIVOLI (TO)"|"VIA ALESSANDRO MANZONI 3, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000022D45AB324661741057723B1270B5341"|"500"|"001219"|"Rivoli"
"11654"|"slot"|"EA190129743R"|"CAFASSE (TO)"|"CORSO IV NOVEMBRE 6, CAFASSE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DEB12833BB6B174187EEF2764C1D5341"|"300"|"001046"|"Cafasse"
"11655"|"slot"|"EA190073731R"|"RIVOLI (TO)"|"CORSO XXV APRILE 99, RIVOLI (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004A79680E5966174158040BBC150A5341"|"500"|"001219"|"Rivoli"
"11656"|"slot"|"EA190129513Q"|"RIVALTA DI TORINO (TO)"|"VIA I MAGGIO 9, RIVALTA DI TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006C62606EEF611741A7ED64C62C035341"|"500"|"001214"|"Rivalta di Torino"
"11657"|"slot"|"EA190193542A"|"ALPIGNANO (TO)"|"VIA DELLA COSTA 33, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000EA826FC4965174165152FC6B60C5341"|"500"|"001008"|"Alpignano"
"11658"|"slot"|"EA190078660S"|"ALPIGNANO (TO)"|"VIA VAL DELLA TORRE 84/A, ALPIGNANO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000083626EA6C661741D8B14B28E70E5341"|"500"|"001008"|"Alpignano"
"11659"|"slot"|"EA190085656T"|"BALANGERO (TO)"|"VIA I MAGGIO 6, BALANGERO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002993746BF86B17418995B5D462205341"|"300"|"001016"|"Balangero"
